,Glon,Glat,GLIMPSE,S,C,Jmag,e_Jmag,Kmag,e_Kmag,3_6mag,e_3_6mag,4_5mag,e_4_5mag,5_8mag,e_5_8mag,8_0mag,e_8_0mag
2100,283.949691,0.741581,G283.9496+00.7415,1,A,16.062,0.096,15.152,0.17,14.83,0.212,,,12.873,0.214,,
2101,283.951197,0.749117,G283.9512+00.7491,1,C,13.74,0.027,12.3,0.023,12.191,0.055,,,11.914,0.135,,
2102,283.952658,0.750747,G283.9526+00.7507,1,A,15.258,0.083,14.548,0.108,14.235,0.104,,,,,,
2103,283.951525,0.750644,G283.9515+00.7506,1,A,,,,,15.17,0.186,,,,,,
2104,283.946371,0.751811,G283.9463+00.7518,1,C,14.605,0.032,14.134,0.072,14.004,0.08,,,,,,
2105,283.944771,0.743308,G283.9447+00.7433,1,A,,,,,15.416,0.201,,,,,,
2106,283.942426,0.748094,G283.9424+00.7480,1,A,,,,,15.321,0.155,,,,,,
2107,283.944302,0.752436,G283.9443+00.7524,1,C,14.328,0.043,12.523,0.033,12.127,0.051,,,11.982,0.132,,
2108,283.941396,0.750183,G283.9414+00.7501,1,C,14.591,0.036,13.951,0.06,13.997,0.078,,,,,,
2109,283.938798,0.750167,G283.9388+00.7501,1,C,15.042,0.035,14.054,0.066,13.787,0.072,,,,,,
2110,283.940182,0.754,G283.9401+00.7540,1,A,16.424,0.132,15.101,0.174,14.852,0.206,,,,,,
2111,283.945268,0.708869,G283.9452+00.7088,1,C,14.789,0.043,13.934,0.057,13.861,0.074,,,,,,
2112,283.944716,0.710861,G283.9447+00.7108,1,C,12.945,0.026,12.655,0.035,12.654,0.063,,,12.418,0.126,,
2113,283.939682,0.708592,G283.9396+00.7085,1,A,,,,,15.163,0.152,,,,,,
2114,283.939604,0.709775,G283.9396+00.7097,1,C,16.07,0.112,14.037,0.066,13.835,0.067,,,,,,
2115,283.937206,0.711061,G283.9372+00.7110,1,A,15.948,0.101,14.856,0.124,14.918,0.139,,,,,,
2116,283.944424,0.713969,G283.9444+00.7139,1,A,15.839,0.068,15.114,0.148,14.695,0.115,,,,,,
2117,283.941179,0.718397,G283.9411+00.7184,1,A,,,,,15.041,0.143,,,13.082,0.29,,
2118,283.938282,0.717686,G283.9382+00.7176,1,A,,,,,15.291,0.158,,,,,,
2119,283.933853,0.712186,G283.9338+00.7121,1,A,15.859,0.1,14.974,0.148,14.687,0.159,,,12.927,0.277,,
2120,283.931089,0.7149,G283.9310+00.7149,1,A,,,,,15.269,0.131,,,,,,
2121,283.9323,0.715719,G283.9323+00.7157,1,A,,,,,15.673,0.212,,,,,,
2122,283.928022,0.716919,G283.9280+00.7169,1,A,,,,,15.476,0.188,,,,,,
2123,283.928622,0.721097,G283.9286+00.7211,1,C,13.145,0.024,11.706,0.024,11.401,0.04,,,11.223,0.068,,
2124,283.936998,0.722203,G283.9370+00.7222,1,A,,,,,15.28,0.198,,,,,,
2125,283.93974,0.726714,G283.9397+00.7267,1,A,15.354,0.054,14.759,0.128,14.684,0.104,,,,,,
2126,283.937545,0.728667,G283.9375+00.7286,1,C,14.344,0.032,13.796,0.062,13.66,0.078,,,,,,
2127,283.933484,0.730089,G283.9334+00.7300,1,A,,,,,14.502,0.122,,,,,,
2128,283.933584,0.726094,G283.9335+00.7260,1,C,14.418,0.032,13.556,0.053,13.318,0.081,,,12.808,0.217,,
2129,283.926172,0.72555,G283.9261+00.7255,1,C,13.541,0.027,13.055,0.035,12.999,0.09,,,,,,
2130,283.926064,0.727733,G283.9260+00.7277,1,A,15.761,0.081,14.848,0.129,14.568,0.086,,,,,,
2131,283.932675,0.730189,G283.9326+00.7301,1,C,13.967,0.05,13.541,0.064,13.5,0.08,,,12.565,0.189,,
2132,283.931828,0.731453,G283.9318+00.7314,1,A,,,,,15.216,0.147,,,,,,
2133,283.928697,0.732611,G283.9287+00.7326,1,A,15.777,0.082,15.337,0.207,14.869,0.142,,,,,,
2134,283.926336,0.712819,G283.9263+00.7128,1,A,15.712,0.072,14.874,0.126,14.562,0.103,,,12.613,0.281,,
2135,283.924316,0.713583,G283.9243+00.7135,1,C,13.963,0.035,12.994,0.038,12.728,0.071,,,12.449,0.126,,
2136,283.91988,0.715386,G283.9198+00.7153,1,A,15.401,0.061,14.905,0.145,14.915,0.112,,,,,,
2137,283.926322,0.720636,G283.9263+00.7206,1,C,15.737,0.085,14.019,0.073,13.695,0.082,,,,,,
2138,283.92343,0.720017,G283.9234+00.7200,1,C,15.149,0.051,13.384,0.04,13.015,0.063,,,12.943,0.294,,
2139,283.922619,0.718042,G283.9226+00.7180,1,C,15.142,0.051,13.6,0.043,13.26,0.057,,,,,,
2140,283.919719,0.7189,G283.9197+00.7189,1,A,,,,,15.065,0.137,,,,,,
2141,283.920897,0.722353,G283.9209+00.7223,1,A,16.155,0.099,14.593,0.097,14.428,0.093,,,,,,
2142,283.919699,0.712358,G283.9197+00.7123,1,A,,,,,15.243,0.193,,,,,,
2143,283.919396,0.714542,G283.9194+00.7145,1,A,,,,,15.238,0.151,,,,,,
2144,283.91666,0.715908,G283.9166+00.7159,1,C,14.257,0.029,12.778,0.024,12.482,0.052,,,12.563,0.218,,
2145,283.915932,0.720111,G283.9159+00.7201,1,A,16.129,0.092,14.913,0.134,15.299,0.165,,,,,,
2146,283.910251,0.722014,G283.9102+00.7220,1,C,14.719,0.036,14.015,0.057,13.932,0.093,,,,,,
2147,283.922961,0.724008,G283.9229+00.7240,1,A,,,,,15.265,0.173,,,,,,
2148,283.922038,0.723492,G283.9220+00.7234,1,C,14.503,0.048,13.829,0.065,13.713,0.073,,,,,,
2149,283.921041,0.724881,G283.9210+00.7248,1,A,,,,,15.11,0.142,,,,,,
2150,283.91751,0.728944,G283.9175+00.7289,1,C,12.927,0.035,10.872,0.03,10.558,0.039,,,10.383,0.061,,
2151,283.918694,0.727972,G283.9186+00.7279,1,C,14.873,0.044,13.121,0.04,12.843,0.05,,,12.457,0.217,,
2152,283.921872,0.733447,G283.9218+00.7334,1,A,,,,,15.092,0.169,,,,,,
2153,283.920269,0.729814,G283.9202+00.7298,1,A,,,15.707,0.284,15.202,0.16,,,,,,
2154,283.91676,0.734767,G283.9167+00.7347,1,A,,,,,15.276,0.18,,,,,,
2155,283.91756,0.725919,G283.9175+00.7259,1,A,,,,,15.136,0.139,,,,,,
2156,283.916113,0.729419,G283.9161+00.7294,1,C,14.638,0.044,12.945,0.039,12.681,0.05,,,12.509,0.228,,
2157,283.913782,0.730356,G283.9137+00.7303,1,C,14.459,0.044,13.941,0.066,13.808,0.079,,,,,,
2158,283.913265,0.734475,G283.9132+00.7344,1,A,15.316,0.056,15.001,0.146,14.565,0.101,,,,,,
2159,283.908648,0.734611,G283.9086+00.7346,1,C,,,14.269,0.096,14.157,0.092,,,,,,
2160,283.937656,0.732117,G283.9376+00.7321,1,A,15.636,0.07,14.847,0.126,14.52,0.116,,,,,,
2161,283.937957,0.7347,G283.9379+00.7347,1,A,,,,,15.251,0.187,,,,,,
2162,283.934276,0.735875,G283.9342+00.7358,1,A,,,15.273,0.182,14.984,0.148,,,,,,
2163,283.93322,0.737339,G283.9332+00.7373,1,C,14.021,0.022,12.442,0.024,12.226,0.051,,,11.959,0.095,,
2164,283.939259,0.739658,G283.9392+00.7396,1,A,15.167,0.051,14.477,0.091,14.717,0.152,,,,,,
2165,283.935062,0.741214,G283.9350+00.7412,1,A,15.37,0.055,14.64,0.108,14.716,0.129,,,,,,
2166,283.93015,0.735892,G283.9301+00.7358,1,A,,,,,15.057,0.107,,,,,,
2167,283.929836,0.734519,G283.9298+00.7345,1,A,16.571,0.142,15.2,0.15,14.998,0.096,,,,,,
2168,283.928497,0.734981,G283.9285+00.7349,1,C,14.983,0.053,13.376,0.051,12.936,0.06,,,12.783,0.272,,
2169,283.923969,0.739625,G283.9239+00.7396,1,A,,,,,15.131,0.163,,,,,,
2170,283.924961,0.739164,G283.9249+00.7391,1,C,14.945,0.05,14.024,0.059,13.733,0.065,,,,,,
2171,283.929522,0.740206,G283.9295+00.7402,1,A,15.982,0.095,14.47,0.097,14.464,0.075,,,,,,
2172,283.92942,0.744017,G283.9294+00.7440,1,A,15.077,0.043,14.39,0.094,14.223,0.079,,,,,,
2173,283.927028,0.739844,G283.9270+00.7398,1,A,15.774,0.081,15.1,0.139,15.018,0.153,,,,,,
2174,283.938101,0.743928,G283.9381+00.7439,1,C,15.316,0.068,13.522,0.045,13.271,0.066,,,,,,
2175,283.934942,0.744833,G283.9349+00.7448,1,A,,,,,14.879,0.144,,,,,,
2176,283.935823,0.745156,G283.9358+00.7451,1,C,14.78,0.054,13.489,0.058,13.298,0.079,,,,,,
2177,283.936629,0.747156,G283.9366+00.7471,1,A,,,,,14.797,0.165,,,,,,
2178,283.935717,0.747611,G283.9357+00.7476,1,A,,,,,12.696,0.061,,,12.503,0.223,,
2179,283.932456,0.749611,G283.9324+00.7496,1,A,15.49,0.061,14.74,0.117,14.738,0.124,,,,,,
2180,283.934189,0.752014,G283.9341+00.7520,1,A,15.664,0.082,15.063,0.171,14.75,0.131,,,,,,
2181,283.93512,0.753633,G283.9351+00.7536,1,A,,,,,14.0,0.092,,,,,,
2182,283.935128,0.754292,G283.9351+00.7542,1,C,,,13.817,0.072,13.807,0.085,,,,,,
2183,283.932067,0.754231,G283.9320+00.7542,1,A,15.51,0.047,14.926,0.142,14.719,0.1,,,,,,
2184,283.929158,0.756347,G283.9291+00.7563,1,C,14.042,0.027,12.301,0.024,12.021,0.036,,,11.831,0.119,,
2185,283.927383,0.746478,G283.9273+00.7464,1,C,14.581,0.037,12.849,0.027,12.511,0.053,,,,,,
2186,283.927019,0.751147,G283.9270+00.7511,1,A,,,,,15.043,0.154,,,,,,
2187,283.921722,0.748197,G283.9217+00.7482,1,C,15.385,0.071,14.515,0.113,14.143,0.11,,,,,,
2188,283.924261,0.750783,G283.9242+00.7507,1,A,15.388,0.049,14.816,0.122,14.604,0.125,,,,,,
2189,283.923566,0.757103,G283.9235+00.7571,1,C,14.264,0.027,13.993,0.053,13.841,0.08,,,12.877,0.219,,
2190,283.923625,0.73535,G283.9236+00.7353,1,A,16.21,0.114,14.997,0.155,14.748,0.117,,,,,,
2191,283.920769,0.73555,G283.9207+00.7355,1,C,10.202,0.022,9.547,0.019,9.541,0.04,,,9.511,0.054,,
2192,283.922774,0.738853,G283.9227+00.7388,1,A,15.837,0.085,14.971,0.165,14.759,0.144,,,,,,
2193,283.919866,0.738892,G283.9198+00.7388,1,A,,,,,14.709,0.129,,,,,,
2194,283.921697,0.741664,G283.9217+00.7416,1,A,,,,,14.492,0.108,,,,,,
2195,283.920474,0.745131,G283.9204+00.7451,1,A,,,15.074,0.148,14.78,0.134,,,,,,
2196,283.922072,0.744747,G283.9220+00.7447,1,C,14.954,0.039,13.832,0.052,13.701,0.087,,,,,,
2197,283.919941,0.745878,G283.9199+00.7458,1,A,,,14.718,0.14,14.413,0.101,,,,,,
2198,283.919199,0.7468,G283.9192+00.7468,1,A,16.502,0.149,15.039,0.15,14.996,0.118,,,,,,
2199,283.911298,0.741219,G283.9113+00.7412,1,A,,,,,14.923,0.127,,,,,,
2200,283.907617,0.744,G283.9076+00.7440,1,A,15.589,0.072,14.611,0.107,14.392,0.11,,,,,,
2201,283.905773,0.749442,G283.9057+00.7494,1,C,14.311,0.029,13.697,0.053,13.781,0.079,,,,,,
2202,283.919902,0.753061,G283.9199+00.7530,1,A,16.619,0.159,15.395,0.192,15.097,0.149,,,,,,
2203,283.913979,0.748689,G283.9139+00.7486,1,A,15.87,0.086,15.291,0.189,14.953,0.127,,,,,,
2204,283.91973,0.754717,G283.9197+00.7547,1,C,15.784,0.093,14.385,0.089,14.171,0.116,,,,,,
2205,283.916116,0.755583,G283.9161+00.7555,1,A,15.188,0.042,14.529,0.097,14.384,0.087,,,,,,
2206,283.912518,0.755447,G283.9125+00.7554,1,A,,,,,15.311,0.213,,,,,,
2207,283.912087,0.749136,G283.9120+00.7491,1,C,14.355,0.044,13.82,0.061,13.902,0.085,,,,,,
2208,283.906337,0.752375,G283.9063+00.7523,1,A,16.261,0.103,14.774,0.116,14.453,0.093,,,,,,
2209,283.905703,0.755383,G283.9057+00.7553,1,A,15.306,0.05,14.49,0.102,14.402,0.122,,,,,,
2210,283.903937,0.756325,G283.9039+00.7563,1,A,,,,,14.911,0.144,,,,,,
2211,283.908459,0.758781,G283.9084+00.7587,1,A,,,,,15.008,0.154,,,,,,
2212,283.904784,0.758972,G283.9047+00.7589,1,A,16.271,0.12,15.181,0.163,15.23,0.156,,,,,,
2213,283.902889,0.761403,G283.9028+00.7614,1,C,13.504,0.027,11.974,0.034,11.705,0.042,,,11.571,0.08,,
2214,284.175628,0.707817,G284.1756+00.7078,1,A,16.598,0.154,15.34,0.194,15.108,0.145,14.622,0.353,12.928,0.295,,
2215,284.171416,0.711397,G284.1714+00.7114,1,C,14.546,0.03,14.181,0.073,14.091,0.099,14.172,0.264,,,,
2216,284.166824,0.711731,G284.1668+00.7117,1,A,,,,,14.88,0.132,,,,,,
2217,284.167388,0.712542,G284.1673+00.7125,1,C,,,,,14.09,0.078,14.028,0.253,,,,
2218,284.173458,0.714747,G284.1734+00.7147,1,C,13.136,0.024,10.992,0.019,10.655,0.039,10.732,0.088,10.566,0.059,10.507,0.065
2219,284.170766,0.715025,G284.1707+00.7150,1,C,,,,,13.969,0.092,13.63,0.254,,,,
2220,284.170533,0.718903,G284.1705+00.7189,1,A,,,,,13.992,0.099,,,,,,
2221,284.169827,0.718308,G284.1698+00.7183,1,A,,,,,13.945,0.113,,,,,,
2222,284.168766,0.720267,G284.1687+00.7202,1,A,16.019,0.103,15.363,0.209,14.964,0.12,,,,,,
2223,284.163268,0.71155,G284.1632+00.7115,1,C,14.553,0.076,13.765,0.059,13.345,0.096,13.21,0.21,,,,
2224,284.164291,0.712706,G284.1642+00.7127,1,C,14.71,0.039,12.827,0.04,12.592,0.058,12.526,0.155,12.124,0.136,12.272,0.252
2225,284.160443,0.712864,G284.1604+00.7128,1,C,15.098,0.047,13.193,0.036,12.958,0.061,13.008,0.148,,,,
2226,284.15929,0.71465,G284.1592+00.7146,1,C,15.092,0.068,14.136,0.082,13.792,0.104,14.16,0.276,,,12.49,0.216
2227,284.159174,0.716308,G284.1591+00.7163,1,A,15.746,0.074,14.716,0.113,15.056,0.142,,,,,,
2228,284.161891,0.716817,G284.1618+00.7168,1,A,15.419,0.065,14.784,0.119,14.452,0.1,,,,,,
2229,284.163207,0.720775,G284.1632+00.7207,1,A,15.708,0.069,14.89,0.133,14.392,0.095,,,,,,
2230,284.160401,0.722272,G284.1604+00.7222,1,A,15.555,0.067,14.761,0.124,14.712,0.16,,,,,,
2231,284.156846,0.722603,G284.1568+00.7226,1,A,16.45,0.154,15.341,0.205,15.295,0.188,,,,,,
2232,284.169327,0.722428,G284.1693+00.7224,1,A,15.168,0.049,14.749,0.116,14.424,0.1,,,,,,
2233,284.164971,0.724881,G284.1649+00.7248,1,A,,,,,15.371,0.157,,,,,,
2234,284.170855,0.729781,G284.1708+00.7297,1,C,14.748,0.035,12.719,0.024,12.358,0.06,,,12.022,0.121,,
2235,284.165071,0.733442,G284.1650+00.7334,1,A,,,,,14.771,0.104,,,,,,
2236,284.163857,0.733481,G284.1638+00.7334,1,A,,,,,15.362,0.197,,,,,,
2237,284.159899,0.726242,G284.1599+00.7262,1,A,15.967,0.104,15.109,0.159,14.767,0.143,,,,,,
2238,284.158243,0.723817,G284.1582+00.7238,1,A,14.996,0.047,14.52,0.1,14.261,0.103,,,,,,
2239,284.162671,0.729464,G284.1626+00.7294,1,A,15.645,0.076,14.625,0.108,14.584,0.121,,,12.957,0.325,,
2240,284.159715,0.731703,G284.1597+00.7317,1,A,,,,,14.389,0.096,,,,,,
2241,284.157407,0.735042,G284.1574+00.7350,1,C,15.378,0.073,14.417,0.087,13.913,0.105,,,,,,
2242,284.155815,0.732733,G284.1558+00.7327,1,A,,,,,15.663,0.186,,,,,,
2243,284.153881,0.713711,G284.1538+00.7137,1,C,15.983,0.079,13.973,0.061,13.665,0.079,13.483,0.155,,,,
2244,284.155718,0.719128,G284.1557+00.7191,1,A,,,,,15.352,0.191,,,,,,
2245,284.154051,0.720125,G284.1540+00.7201,1,A,,,,,15.413,0.2,,,,,,
2246,284.156337,0.720519,G284.1563+00.7205,1,A,,,15.038,0.155,14.929,0.154,,,,,,
2247,284.152192,0.72005,G284.1521+00.7200,1,A,,,,,15.139,0.165,,,,,,
2248,284.15007,0.724511,G284.1500+00.7245,1,A,15.647,0.078,14.704,0.122,14.853,0.135,,,,,,
2249,284.148089,0.714689,G284.1480+00.7146,1,C,15.36,0.057,14.448,0.083,14.128,0.091,13.61,0.25,,,,
2250,284.147056,0.716633,G284.1470+00.7166,1,A,15.69,0.083,15.165,0.161,14.742,0.12,14.472,0.3,,,,
2251,284.144694,0.715086,G284.1446+00.7150,1,A,,,,,15.358,0.197,,,,,,
2252,284.141925,0.715742,G284.1419+00.7157,1,C,15.536,0.063,13.616,0.05,13.26,0.062,13.334,0.233,,,,
2253,284.144311,0.716992,G284.1443+00.7169,1,C,14.52,0.048,12.455,0.026,12.067,0.044,,,12.072,0.126,,
2254,284.140738,0.720136,G284.1407+00.7201,1,A,16.183,0.114,14.918,0.138,14.431,0.104,,,,,,
2255,284.144833,0.721694,G284.1448+00.7216,1,A,16.037,0.086,14.863,0.127,14.991,0.139,,,,,,
2256,284.139444,0.725017,G284.1394+00.7250,1,C,14.7,0.059,13.084,0.041,12.786,0.07,,,12.671,0.17,,
2257,284.154798,0.724511,G284.1548+00.7245,1,C,15.955,0.088,14.046,0.072,13.497,0.072,,,,,,
2258,284.15312,0.726753,G284.1531+00.7267,1,A,,,,,15.079,0.184,,,,,,
2259,284.148078,0.728889,G284.1480+00.7288,1,A,16.337,0.119,15.112,0.166,15.054,0.144,,,,,,
2260,284.152345,0.730922,G284.1523+00.7309,1,C,14.48,0.045,13.778,0.059,13.63,0.085,,,,,,
2261,284.151909,0.734622,G284.1519+00.7346,1,A,15.37,0.069,14.469,0.093,14.407,0.11,,,,,,
2262,284.147781,0.736808,G284.1477+00.7368,1,A,15.535,0.073,14.653,0.103,14.582,0.129,,,,,,
2263,284.146383,0.734861,G284.1463+00.7348,1,C,13.652,0.026,13.227,0.039,13.292,0.065,,,,,,
2264,284.144361,0.727069,G284.1443+00.7270,1,A,15.205,0.059,14.516,0.104,14.421,0.114,,,,,,
2265,284.139174,0.727183,G284.1391+00.7271,1,A,,,,,15.081,0.172,,,,,,
2266,284.143697,0.735578,G284.1437+00.7355,1,C,14.897,0.044,14.364,0.084,14.11,0.084,,,,,,
2267,284.168188,0.737289,G284.1681+00.7372,1,C,,,13.971,0.077,13.622,0.092,,,,,,
2268,284.16608,0.737081,G284.1660+00.7370,1,A,,,,,15.123,0.149,,,,,,
2269,284.162029,0.737106,G284.1620+00.7371,1,A,16.306,0.13,14.913,0.137,14.637,0.126,,,,,,
2270,284.16376,0.738136,G284.1637+00.7381,1,C,13.323,0.029,11.836,0.019,11.674,0.054,,,11.436,0.076,,
2271,284.164874,0.737264,G284.1648+00.7372,1,A,,,,,15.205,0.196,,,,,,
2272,284.16541,0.740117,G284.1654+00.7401,1,A,,,,,15.172,0.164,,,,,,
2273,284.165558,0.744778,G284.1655+00.7447,1,A,,,,,14.796,0.133,,,,,,
2274,284.161966,0.734558,G284.1619+00.7345,1,C,15.704,0.071,13.723,0.05,13.341,0.062,,,,,,
2275,284.157015,0.740153,G284.1570+00.7401,1,A,,,,,15.245,0.161,,,,,,
2276,284.159876,0.741022,G284.1598+00.7410,1,A,14.789,0.033,14.259,0.075,14.329,0.096,,,,,,
2277,284.157918,0.743914,G284.1579+00.7439,1,C,14.74,0.039,14.041,0.065,13.909,0.095,,,,,,
2278,284.156098,0.741464,G284.1561+00.7414,1,A,15.581,0.08,14.58,0.116,14.399,0.107,,,,,,
2279,284.15417,0.745025,G284.1541+00.7450,1,A,,,,,14.953,0.137,,,,,,
2280,284.163905,0.750658,G284.1639+00.7506,1,A,15.573,0.08,14.595,0.098,14.47,0.102,,,12.882,0.312,,
2281,284.160224,0.748161,G284.1602+00.7481,1,C,14.426,0.035,13.345,0.036,13.337,0.07,,,,,,
2282,284.159796,0.750919,G284.1598+00.7509,1,A,,,,,14.968,0.116,,,,,,
2283,284.159929,0.752544,G284.1599+00.7525,1,A,,,,,13.919,0.085,,,,,,
2284,284.165246,0.754281,G284.1652+00.7542,1,C,14.107,0.026,13.581,0.04,13.619,0.076,,,,,,
2285,284.163388,0.754156,G284.1633+00.7541,1,A,15.885,0.086,14.543,0.096,14.225,0.098,,,,,,
2286,284.16031,0.752836,G284.1603+00.7528,1,A,,,14.403,0.097,14.436,0.125,,,,,,
2287,284.156559,0.752978,G284.1565+00.7529,1,C,15.085,0.052,14.282,0.07,14.051,0.09,,,,,,
2288,284.150295,0.753578,G284.1503+00.7535,1,C,15.401,0.056,13.56,0.041,13.472,0.108,,,,,,
2289,284.155823,0.756672,G284.1558+00.7566,1,A,15.668,0.065,14.835,0.124,14.654,0.126,,,,,,
2290,284.150181,0.758761,G284.1501+00.7587,1,A,,,,,15.07,0.174,,,,,,
2291,284.149164,0.740986,G284.1491+00.7409,1,A,,,,,15.271,0.14,,,,,,
2292,284.1486,0.743128,G284.1486+00.7431,1,A,15.881,0.084,15.098,0.164,14.748,0.11,,,,,,
2293,284.144028,0.739539,G284.1440+00.7395,1,A,,,,,15.234,0.167,,,13.339,0.348,,
2294,284.141819,0.738356,G284.1418+00.7383,1,C,14.808,0.037,12.824,0.027,12.505,0.062,,,12.056,0.123,,
2295,284.142978,0.742139,G284.1429+00.7421,1,A,,,14.857,0.123,14.719,0.14,,,,,,
2296,284.138716,0.740861,G284.1387+00.7408,1,A,,,,,14.668,0.117,,,,,,
2297,284.136666,0.742133,G284.1366+00.7421,1,A,16.637,0.151,15.506,0.237,15.183,0.182,,,,,,
2298,284.135916,0.744003,G284.1359+00.7440,1,A,15.909,0.07,14.66,0.107,14.467,0.107,,,,,,
2299,284.137119,0.745244,G284.1371+00.7452,1,C,16.605,0.143,14.433,0.089,14.17,0.09,,,,,,
2300,284.141916,0.747403,G284.1419+00.7474,1,C,14.685,0.041,14.132,0.064,13.931,0.088,,,,,,
2301,284.147347,0.753503,G284.1473+00.7535,1,C,9.568,0.023,7.479,0.027,7.216,0.04,,,7.02,0.038,,
2302,284.142986,0.750439,G284.1429+00.7504,1,A,,,,,14.49,0.114,,,,,,
2303,284.146153,0.756442,G284.1461+00.7564,1,A,,,,,14.38,0.141,,,,,,
2304,284.141364,0.752906,G284.1413+00.7529,1,A,15.307,0.045,14.441,0.089,14.436,0.102,,,,,,
2305,284.140166,0.754972,G284.1401+00.7549,1,C,16.395,0.12,14.618,0.117,13.929,0.118,,,,,,
2306,284.140191,0.761903,G284.1401+00.7619,1,A,16.034,0.099,15.312,0.188,14.619,0.108,,,,,,
2307,284.136013,0.757869,G284.1360+00.7578,1,C,14.411,0.04,13.617,0.054,13.703,0.07,,,,,,
2308,284.135482,0.760289,G284.1354+00.7602,1,A,,,,,14.873,0.126,,,12.915,0.293,,
2309,284.132704,0.760147,G284.1327+00.7601,1,A,,,,,15.434,0.181,,,,,,
2310,284.13299,0.762333,G284.1329+00.7623,1,C,15.579,0.06,13.816,0.054,13.452,0.08,,,,,,
2311,284.139594,0.715644,G284.1395+00.7156,1,C,15.224,0.055,13.388,0.044,13.007,0.05,13.081,0.141,,,12.523,0.272
2312,284.135871,0.724669,G284.1358+00.7246,1,C,,,14.547,0.1,13.921,0.104,,,,,,
2313,284.134329,0.725089,G284.1343+00.7250,1,A,,,,,15.114,0.139,,,,,,
2314,284.130157,0.721744,G284.1301+00.7217,1,A,,,,,15.145,0.162,,,,,,
2315,284.128126,0.722981,G284.1281+00.7229,1,C,13.988,0.027,13.478,0.049,13.352,0.081,,,,,,
2316,284.124292,0.719178,G284.1242+00.7191,1,C,15.151,0.062,13.116,0.038,12.687,0.055,,,12.415,0.259,,
2317,284.124195,0.721922,G284.1241+00.7219,1,A,16.762,0.176,14.8,0.12,14.416,0.107,,,,,,
2318,284.126782,0.725936,G284.1267+00.7259,1,C,15.531,0.059,14.074,0.061,13.847,0.092,,,,,,
2319,284.12439,0.729008,G284.1243+00.7290,1,A,15.041,0.04,14.524,0.102,14.446,0.082,,,,,,
2320,284.13703,0.733164,G284.1370+00.7331,1,C,13.817,0.026,13.319,0.041,13.212,0.078,,,12.657,0.258,,
2321,284.133202,0.728503,G284.1332+00.7285,1,A,,,,,14.891,0.134,,,,,,
2322,284.133329,0.732347,G284.1333+00.7323,1,C,13.043,0.022,12.605,0.029,12.574,0.064,,,12.497,0.159,,
2323,284.13516,0.736464,G284.1351+00.7364,1,C,14.474,0.061,13.872,0.093,13.804,0.08,,,,,,
2324,284.136246,0.735561,G284.1362+00.7355,1,C,15.338,0.071,13.576,0.064,13.095,0.064,,,12.614,0.247,,
2325,284.128682,0.729881,G284.1286+00.7298,1,C,15.146,0.04,14.157,0.07,13.908,0.082,,,,,,
2326,284.122523,0.730789,G284.1225+00.7307,1,C,14.699,0.04,14.254,0.08,14.106,0.102,,,,,,
2327,284.125004,0.737983,G284.1250+00.7379,1,A,16.151,0.118,14.958,0.151,14.861,0.193,,,,,,
2328,284.128343,0.739067,G284.1283+00.7390,1,C,11.745,0.024,11.493,0.019,11.528,0.05,,,11.501,0.085,,
2329,284.123848,0.737269,G284.1238+00.7372,1,A,15.582,0.077,14.997,0.152,14.716,0.143,,,,,,
2330,284.123159,0.738842,G284.1231+00.7388,1,A,,,,,15.103,0.181,,,,,,
2331,284.120973,0.737169,G284.1209+00.7371,1,A,,,,,15.083,0.165,,,,,,
2332,284.120862,0.73935,G284.1208+00.7393,1,C,13.455,0.03,12.453,0.031,12.32,0.059,,,12.12,0.139,,
2333,284.123776,0.73985,G284.1237+00.7398,1,A,15.979,0.109,15.098,0.169,14.903,0.125,,,,,,
2334,284.116886,0.722267,G284.1168+00.7222,1,A,,,,,15.084,0.141,,,,,,
2335,284.119703,0.727467,G284.1197+00.7274,1,C,12.472,0.026,11.1,0.023,10.879,0.049,,,10.833,0.06,,
2336,284.121809,0.728283,G284.1218+00.7282,1,A,15.607,0.093,15.131,0.178,14.77,0.131,,,,,,
2337,284.118753,0.729408,G284.1187+00.7294,1,A,,,,,15.225,0.168,,,,,,
2338,284.113044,0.722167,G284.1130+00.7221,1,A,15.275,0.043,14.47,0.083,14.338,0.115,,,,,,
2339,284.106518,0.725894,G284.1065+00.7258,1,C,11.852,0.024,11.53,0.023,11.477,0.055,,,11.454,0.093,,
2340,284.109369,0.732803,G284.1093+00.7328,1,A,,,,,15.093,0.168,,,,,,
2341,284.114294,0.735478,G284.1142+00.7354,1,A,,,,,15.465,0.192,,,,,,
2342,284.117778,0.738519,G284.1177+00.7385,1,A,15.46,0.057,14.686,0.117,14.646,0.124,,,,,,
2343,284.116461,0.739094,G284.1164+00.7390,1,C,,,14.65,0.105,14.154,0.093,,,,,,
2344,284.112358,0.743733,G284.1123+00.7437,1,A,16.013,0.11,15.145,0.178,14.944,0.121,,,,,,
2345,284.111388,0.733067,G284.1113+00.7330,1,C,14.908,0.05,14.062,0.069,13.828,0.071,,,12.982,0.311,,
2346,284.109685,0.737717,G284.1096+00.7377,1,A,15.61,0.068,14.553,0.088,14.531,0.118,,,,,,
2347,284.108469,0.733186,G284.1084+00.7331,1,C,16.694,0.169,14.575,0.103,14.105,0.086,,,,,,
2348,284.107721,0.736494,G284.1077+00.7364,1,A,15.439,0.081,14.808,0.122,14.809,0.153,,,,,,
